id,codigo,nombre,departamento,municipio,distrito,direccion,latitud,longitud,telefonos,programa,modernizacion,fase,control,fila_origen_sheet,sincronizado_en,creado_en
9e798d06-a90b-4d1c-9521-0d70f0001f2a,10095,COMPLEJO EDUCATIVO ANTONIO J. ALFARO,AHUACHAPÁN,AHUACHAPÁN CENTRO,ATACO,,,,"{72497718,72497718,72497718}",,f,,f,85,2026-08-10 09:21:57.238686+00,2026-07-24 22:35:57.316281+00
1589f30f-eb4d-4d47-b3f8-a882f2dd648e,60035,"CENTRO ESCOLAR FINCA MATALA, CANTÓN EL NARANJITO",AHUACHAPÁN,AHUACHAPÁN CENTRO,ATACO,,,,"{72414041,72414041,72414041}",,f,,f,92,2026-08-10 09:21:57.238686+00,2026-07-24 22:35:57.316281+00
afde93bb-3dec-4dcb-981e-495a68a4cfd2,60097,"CENTRO ESCOLAR CASERÍO LA ANGOSTURA, CANTÓN EL CHAGUITE",AHUACHAPÁN,AHUACHAPÁN CENTRO,TACUBA,,,,"{72498993,72498993,72498993}",,f,,f,115,2026-08-10 09:21:57.238686+00,2026-07-24 22:35:57.316281+00
42aa57d7-901b-462c-a842-e6c95f062ef2,10079,COMPLEJO EDUCATIVO ANTONIO JOSÉ DE SUCRE,AHUACHAPÁN,AHUACHAPÁN NORTE,ATIQUIZAYA,,,,"{72505485,72505485,72505485}",,f,,f,146,2026-08-10 09:21:57.238686+00,2026-07-24 22:35:57.316281+00
dbeb0f4e-6539-485b-af59-5804a594b940,10082,CENTRO ESCOLAR CANTON LA ESPERANZA,AHUACHAPÁN,AHUACHAPÁN NORTE,ATIQUIZAYA,,,,"{79875613,79875613,79875613}",,f,,f,147,2026-08-10 09:21:57.238686+00,2026-07-24 22:35:57.316281+00
d113c4ab-dba6-4edd-97d0-b19018bb98e2,10083,CENTRO ESCOLAR CANTON JOYA DEL PLATANAR,AHUACHAPÁN,AHUACHAPÁN NORTE,ATIQUIZAYA,,,,"{72488588,72488588,72488588}",,f,,f,148,2026-08-10 09:21:57.238686+00,2026-07-24 22:35:57.316281+00
8766c735-69ca-4dc6-853b-2fe37381c529,60048,CENTRO ESCOLAR CANTÓN LOS PUENTECITOS,AHUACHAPÁN,AHUACHAPÁN SUR,GUAYMANGO,,,,"{72291524,72291524,72291524}",,f,,f,195,2026-08-10 09:21:57.238686+00,2026-07-24 22:35:57.316281+00
ed58b277-89b9-4b36-a90f-191120d3bc40,12220,"CENTRO ESCOLAR ""CASERIO LA CORONA, CANTON EL AGUACATE""",CABAÑAS,CABAÑAS_ESTE,SENSUNTEPEQUE,,,,{72660243},,f,,f,543,2026-08-10 09:21:57.7678+00,2026-07-24 22:35:57.666164+00
00a3ea05-ee7c-48a3-96b6-e1337b87504d,60014,"CENTRO ESCOLAR CASERÍO LAGUNA VERDE, CANTÓN PALO VERDE",AHUACHAPÁN,AHUACHAPÁN CENTRO,APANECA,,,,"{72488925,72488925,72488925}",,f,,f,72,2026-08-10 09:21:57.238686+00,2026-07-24 22:35:57.316281+00
03411494-433a-43ff-9b12-6a0236cdd3dd,60015,CENTRO ESCOLAR CANTÓN PALO VERDE,AHUACHAPÁN,AHUACHAPÁN CENTRO,APANECA,,,,"{72491046,72491046,72491046}",,f,,f,73,2026-08-10 09:21:57.238686+00,2026-07-24 22:35:57.316281+00
51a1495b-67ef-411d-95a5-ea7c77f0b361,60018,"CENTRO ESCOLAR CASERÍO FINCA PRETORIA, CANTÓN TALTAPANCA",AHUACHAPÁN,AHUACHAPÁN CENTRO,APANECA,,,,"{77491716,77491716,77491716}",,f,,f,74,2026-08-10 09:21:57.238686+00,2026-07-24 22:35:57.316281+00
f7fa8680-1e72-4b3f-8eb0-1288d7d4c8fe,60020,CENTRO ESCOLAR CANTÓN TALTAPANCA,AHUACHAPÁN,AHUACHAPÁN CENTRO,APANECA,,,,"{77404037,77404037,77404037}",,f,,f,75,2026-08-10 09:21:57.238686+00,2026-07-24 22:35:57.316281+00
7e593c21-db45-467b-8fad-16e8933453c4,60027,"CENTRO ESCOLAR CASERÍO EL ESPINO, CANTÓN LA CEIBA.",AHUACHAPÁN,AHUACHAPÁN CENTRO,ATACO,,,,"{72497781,72497781}",,f,,f,86,2026-08-10 09:21:57.238686+00,2026-07-24 22:35:57.316281+00
fe6c253b-03b0-4de2-8856-118e9a8d0cd5,60029,"CENTRO ESCOLAR CASERÍO TEAPAN, CANTÓN SAN JOSÉ",AHUACHAPÁN,AHUACHAPÁN CENTRO,ATACO,,,,"{72492934,72492934}",,f,,f,87,2026-08-10 09:21:57.238686+00,2026-07-24 22:35:57.316281+00
9464dfc9-f7c3-4759-a7d5-a7159e41e699,60031,"CENTRO ESCOLAR CASERÍO EL CHIRIZO, CANTÓN TEXUZIN",AHUACHAPÁN,AHUACHAPÁN CENTRO,ATACO,,,,"{61107565,61107565,61107565}",,f,,f,88,2026-08-10 09:21:57.238686+00,2026-07-24 22:35:57.316281+00
e2bb72a2-a0b9-45f0-8e63-8c3545cc5c11,60032,CENTRO ESCOLAR CANTÓN EL ARCO,AHUACHAPÁN,AHUACHAPÁN CENTRO,ATACO,,,,"{72497781,72497781,72497781}",,f,,f,89,2026-08-10 09:21:57.238686+00,2026-07-24 22:35:57.316281+00
2071aa14-8921-4b00-a510-b1ce6cc45e56,60033,CENTRO ESCOLAR CANTÓN EL LIMO,AHUACHAPÁN,AHUACHAPÁN CENTRO,ATACO,,,,"{72491007,72491007,72491007}",,f,,f,90,2026-08-10 09:21:57.238686+00,2026-07-24 22:35:57.316281+00
5a6a30af-23b6-4f6a-b419-11a23e3a9396,76022,CENTRO ESCOLAR CANTÓN COLONIA LA PALMA,CABAÑAS,CABAÑAS OESTE,ILOBASCO,,,,"{72499473,72499473,72499473}",,f,,f,505,2026-08-10 09:21:57.7678+00,2026-07-24 22:35:57.666164+00
a239328a-0a0f-4dbf-8b94-4bd1ed6f488d,76067,"CENTRO ESCOLAR CASERÍO SAN ANTONIO, CANTÓNN EL MESTIZO",CABAÑAS,CABAÑAS OESTE,ILOBASCO,,,,"{72276815,72276815,72276815}",,f,,f,506,2026-08-10 09:21:57.7678+00,2026-07-24 22:35:57.666164+00
baf5fd6e-fdfe-40de-ad44-9018d1dea1f2,76068,"CENTRO ESCOLAR CASERÍO LOS DELGADOS, CANTÓN SAN JOSÉ",CABAÑAS,CABAÑAS OESTE,ILOBASCO,,,,"{72507465,72507465,72507465}",,f,,f,507,2026-08-10 09:21:57.7678+00,2026-07-24 22:35:57.666164+00
a300d2db-3b1e-488b-b3a3-86b27e6bbd25,76069,"CENTRO ESCOLAR CASERÍO CHIGUELE, CANTÓN SITIO VIEJO",CABAÑAS,CABAÑAS OESTE,ILOBASCO,,,,"{72588959,72588959}",,f,,f,508,2026-08-10 09:21:57.7678+00,2026-07-24 22:35:57.666164+00
bf475bda-465c-430b-88f4-212b68b242f1,86543,"CENTRO ESCOLAR CASERÍO ARENERA Y LOS REYES, CANTÓN HUERTAS",CABAÑAS,CABAÑAS OESTE,ILOBASCO,,,,"{79856380,79856380,79856380}",,f,,f,511,2026-08-10 09:21:57.7678+00,2026-07-24 22:35:57.666164+00
7d277d25-23a9-4759-94c1-6bb8021a0d88,88084,COMPLEJO EDUCATIVO CATOLICO PIO XII,CABAÑAS,CABAÑAS OESTE,ILOBASCO,,,,"{72495339,72495339,72495339}",,f,,f,512,2026-08-10 09:21:57.7678+00,2026-07-24 22:35:57.666164+00
a34911e3-1622-443f-acfe-8e6fde0a3432,88165,INSTITUTO CATÓLICO KAROL WOJTYLA,CABAÑAS,CABAÑAS OESTE,ILOBASCO,,,,"{72508723,72508723,72508723}",,f,,f,514,2026-08-10 09:21:57.7678+00,2026-07-24 22:35:57.666164+00
ec877cbb-95fe-40fe-8667-e832277b2b7f,66052,"CENTRO ESCOLAR CASERIO GUAYABITO, CANTÓN LOS HORCONES",CHALATENANGO,CHALATENANGO NORTE,LA PALMA,,,,"{72506846,72506846,72506846}",,f,,f,767,2026-08-10 09:21:57.7678+00,2026-07-24 22:35:57.666164+00
44f09f72-2407-40fa-b129-9edb721a9f4f,10942,COMPLEJO EDUCATIVO CANTÓN LAS PILAS,CHALATENANGO,CHALATENANGO NORTE,SAN IGNACIO,,,,"{72414341,72414341,72414341}",,f,,f,770,2026-08-10 09:21:57.7678+00,2026-07-24 22:35:57.666164+00
471d5f45-9e3d-4ffc-ae31-fc3d6bf893a2,60142,"CENTRO ESCOLAR CASERIO LOS GUEVARITAS, CANTÓN EL MORRO",CHALATENANGO,CHALATENANGO SUR,COMALAPA,,,,"{77461092,77461092}",,f,,f,846,2026-08-10 09:21:57.7678+00,2026-07-24 22:35:57.666164+00
cbeec28a-ba1d-41a5-b7b5-977cddf9f6b2,66013,"CENTRO ESCOLAR CASERÍO EL PILÓN, CANTÓN CANDELARIA",CHALATENANGO,CHALATENANGO SUR,COMALAPA,,,,"{75789126,75789126}",,f,,f,847,2026-08-10 09:21:57.7678+00,2026-07-24 22:35:57.666164+00
fd011917-ac97-42dc-9c72-a6cf1d7472ad,72037,CENTRO ESCOLAR CANTÓN EL RODEO,CUSCATLÁN,CUSCATLÁN  NORTE,SAN PEDRO PERULAPÁN,,,,"{72276949,72276949,72276949}",,f,,f,1006,2026-08-10 09:21:57.898103+00,2026-07-24 22:35:57.939696+00
5c35ca5e-d46d-4064-bf76-8056b8f5d03f,72014,CENTRO ESCOLAR CANTÓN SAN SEBASTIAN,CUSCATLÁN,CUSCATLÁN  SUR,EL CARMEN,,,,"{77450498,77450498,77450498}",,f,,f,1098,2026-08-10 09:21:57.898103+00,2026-07-24 22:35:57.939696+00
12c91563-690e-46c4-9968-ae8bda8397d1,72015,CENTRO ESCOLAR CANTÓN SANTA LUCÍA,CUSCATLÁN,CUSCATLÁN  SUR,EL CARMEN,,,,"{76071842,76071842}",,f,,f,1099,2026-08-10 09:21:57.898103+00,2026-07-24 22:35:57.939696+00
8d437715-a63d-4a8a-b40e-9c329dfe30f0,10174,INSTITUTO NACIONAL DE EL ROSARIO,CUSCATLÁN,CUSCATLÁN  SUR,EL ROSARIO,,,,"{72407820,72407820,72407820}",,f,,f,1100,2026-08-10 09:21:57.898103+00,2026-07-24 22:35:57.939696+00
1c54a52e-cdcb-46d0-8c3d-671c699d50b7,11818,CENTRO ESCOLAR MONSEÑOR LUIS CHAVEZ Y GONZALEZ,CUSCATLÁN,CUSCATLÁN  SUR,EL ROSARIO,,,,"{72405734,72405734,72405734}",,f,,f,1101,2026-08-10 09:21:57.898103+00,2026-07-24 22:35:57.939696+00
1b4d3818-4666-4f1b-8f13-95d3cf9413f8,11819,CENTRO ESCOLAR CANTON VERACRUZ,CUSCATLÁN,CUSCATLÁN  SUR,EL ROSARIO,,,,"{78601776,78601776,78601776}",,f,,f,1102,2026-08-10 09:21:57.898103+00,2026-07-24 22:35:57.939696+00
9206a415-8538-472a-9ff0-b053dbf55899,11820,CENTRO ESCOLAR CANTON EL AMATILLO,CUSCATLÁN,CUSCATLÁN  SUR,EL ROSARIO,,,,"{78628324,78628324,78628324}",,f,,f,1103,2026-08-10 09:21:57.898103+00,2026-07-24 22:35:57.939696+00
b90ff675-ae44-4a6a-aaa8-fbbff2953714,72084,CENTRO ESCOLAR CANTÓN EL CALVARIO,CUSCATLÁN,CUSCATLÁN  SUR,EL ROSARIO,,,,"{78595819,79855783}",,f,,f,1104,2026-08-10 09:21:57.898103+00,2026-07-24 22:35:57.939696+00
5244b9c6-023f-4c09-b87f-623605ce23c7,11821,CENTRO ESCOLAR LEON SIGUENZA,CUSCATLÁN,CUSCATLÁN  SUR,MONTE SAN JUAN,,,,"{78032503,78032503}",,f,,f,1105,2026-08-10 09:21:57.898103+00,2026-07-24 22:35:57.939696+00
41ced0a7-96f1-4e9a-b1a1-19ab01d4c3e3,11824,COMPLEJO EDUCATIVO JOSE MARIA LEMUS P.,CUSCATLÁN,CUSCATLÁN  SUR,MONTE SAN JUAN,,,,"{72508463,72508463}",,f,,f,1106,2026-08-10 09:21:57.898103+00,2026-07-24 22:35:57.939696+00
fde1b95a-832e-41cd-bef3-6482660c15e5,72016,CENTRO ESCOLAR CANTÓN CANDELARIA,CUSCATLÁN,CUSCATLÁN  SUR,MONTE SAN JUAN,,,,"{76809914,76809914}",,f,,f,1107,2026-08-10 09:21:57.898103+00,2026-07-24 22:35:57.939696+00
ebbad79b-b5ee-4655-8886-ba29eb8213fe,72058,"CENTRO ESCOLAR CASERÍO VALLE VERDE, CANTÓN PLATANARES",CUSCATLÁN,CUSCATLÁN  NORTE,SUCHITOTO,,,,"{72499862,72499862}",,f,,f,1035,2026-08-10 09:21:57.898103+00,2026-07-24 22:35:57.939696+00
e39294ae-b58c-47b9-a777-50527bfdb217,86343,"CENTRO ESCOLAR CASERÍO LAS CUEVITAS, CANTÓN EL ROSARIO",AHUACHAPÁN,AHUACHAPÁN SUR,GUAYMANGO,,,,"{72289441,72289441,72289441}",,f,,f,200,2026-08-10 09:21:57.238686+00,2026-07-24 22:35:57.316281+00
cc2e8ddc-2125-4bce-936a-32ac49c8f216,10111,CENTRO ESCOLAR HACIENDA HOJA DE SAL,AHUACHAPÁN,AHUACHAPÁN SUR,JUJUTLA,,,,"{72401161,72401161,72401161}",,f,,f,204,2026-08-10 09:21:57.238686+00,2026-07-24 22:35:57.316281+00
aa7b8a51-d8a1-472b-bf1a-8bbaf01bd227,10112,CENTRO ESCOLAR CASERIO LOS CALDERON,AHUACHAPÁN,AHUACHAPÁN SUR,JUJUTLA,,,,"{72414046,72414046,72414046}",,f,,f,205,2026-08-10 09:21:57.238686+00,2026-07-24 22:35:57.316281+00
fb8c7e5d-062e-4529-af6e-55bb4ae1e6cd,10113,CENTRO ESCOLAR CASERIO CUILAPA,AHUACHAPÁN,AHUACHAPÁN SUR,JUJUTLA,,,,"{72397012,72397012}",,f,,f,206,2026-08-10 09:21:57.238686+00,2026-07-24 22:35:57.316281+00
8b366c04-b7e7-47ce-9fb3-f9a2b5a9ff3d,14862,"CENTRO ESCOLAR CASERIO CALERA GRANDE, CANTON RIO FRIO",AHUACHAPÁN,AHUACHAPÁN CENTRO,AHUACHAPÁN,,,,"{72482412,72482412,72482412}",,f,,f,41,2026-08-10 09:21:57.238686+00,2026-07-24 22:35:57.316281+00
4c77e615-ddf6-43c5-b5e6-2620fae2cd67,86490,"CENTRO ESCOLAR HACIENDA EL CARMEN, CANTÓN RÍO FRÍO",AHUACHAPÁN,AHUACHAPÁN CENTRO,AHUACHAPÁN,,,,"{78516548,78516548,78516548}",,f,,f,63,2026-08-10 09:21:57.238686+00,2026-07-24 22:35:57.316281+00
fb6bc333-e3db-4a80-85a5-fc9937dcb335,86491,"CENTRO ESCOLAR CASERÍO LOS PIN, CANTÓN LOS HUATALES",AHUACHAPÁN,AHUACHAPÁN CENTRO,AHUACHAPÁN,,,,"{78629237,78629237,78629237}",,f,,f,64,2026-08-10 09:21:57.238686+00,2026-07-24 22:35:57.316281+00
79f130bb-3593-45f4-b9c3-10b6f23fde97,60034,CENTRO ESCOLAR CANTÓN EL NARANJITO,AHUACHAPÁN,AHUACHAPÁN CENTRO,ATACO,,,,"{72502037,72502037,72502037}",,f,,f,91,2026-08-10 09:21:57.238686+00,2026-07-24 22:35:57.316281+00
fdb4b91c-d7dc-4641-b6aa-2c9bacbcd192,10108,CENTRO ESCOLAR CANTON GUAYAPA ABAJO,AHUACHAPÁN,AHUACHAPÁN SUR,JUJUTLA,,,,"{72583337,72583337,72583337}",,f,,f,201,2026-08-10 09:21:57.238686+00,2026-07-24 22:35:57.316281+00
7bd9d484-4804-45d2-ba83-7dc688ae99c9,10109,CENTRO ESCOLAR FINCA EL SALTO,AHUACHAPÁN,AHUACHAPÁN SUR,JUJUTLA,,,,"{72261911,72261911,72261911}",,f,,f,202,2026-08-10 09:21:57.238686+00,2026-07-24 22:35:57.316281+00
e097daae-29e2-4592-a5cf-d1de89cf5ee0,10110,COMPLEJO EDUCATIVO COLONIA NUEVA,AHUACHAPÁN,AHUACHAPÁN SUR,JUJUTLA,,,,"{72629989,72629989}",,f,,f,203,2026-08-10 09:21:57.238686+00,2026-07-24 22:35:57.316281+00
1321d9de-ffa8-4a8a-870c-b08d91768e99,10114,CENTRO ESCOLAR CASERIO EL CARMEN,AHUACHAPÁN,AHUACHAPÁN SUR,JUJUTLA,,,,"{72399076,72399076,72399076}",,f,,f,207,2026-08-10 09:21:57.238686+00,2026-07-24 22:35:57.316281+00
eb0e55f5-29f6-4b7b-a973-9b9bb33f3bab,10115,CENTRO ESCOLAR CANTON ZAPUA,AHUACHAPÁN,AHUACHAPÁN SUR,JUJUTLA,,,,"{76075814,76075814,76075814}",,f,,f,208,2026-08-10 09:21:57.238686+00,2026-07-24 22:35:57.316281+00
a27736ac-2d5d-4a49-857c-f451072b1d29,10118,CENTRO ESCOLAR CASERIO EL MANGO,AHUACHAPÁN,AHUACHAPÁN SUR,JUJUTLA,,,,"{72401213,72401213,72401213}",,f,,f,209,2026-08-10 09:21:57.238686+00,2026-07-24 22:35:57.316281+00
dda6a22b-79b5-4449-b0f3-18ff6e44774f,10119,CENTRO ESCOLAR HACIENDA LAS DELICIAS,AHUACHAPÁN,AHUACHAPÁN SUR,JUJUTLA,,,,"{72399239,72399239,72399239}",,f,,f,210,2026-08-10 09:21:57.238686+00,2026-07-24 22:35:57.316281+00
4c7df580-308a-49d9-8858-95db366a4d1a,66055,CENTRO ESCOLAR CANTON EL PEPETO,CHALATENANGO,CHALATENANGO CENTRO,LA REINA,,,,"{72488426,72488426}",,f,,f,601,2026-08-10 09:21:57.7678+00,2026-07-24 22:35:57.666164+00
79ca88f0-a771-42d3-84fd-1361972f2e67,66053,"CENTRO ESCOLAR CASERIO EL TERRERO, CANTÓN LOS HORCONES",CHALATENANGO,CHALATENANGO NORTE,LA PALMA,,,,"{72605504,72605504,72605504}",,f,,f,768,2026-08-10 09:21:57.7678+00,2026-07-24 22:35:57.666164+00
bf45ac04-cdb4-4aa0-9f08-f8033770553f,10088,INSTITUTO NACIONAL CANTON LAS PILAS,CHALATENANGO,CHALATENANGO NORTE,SAN IGNACIO,,,,"{72491577,72491577,72491577}",,f,,f,769,2026-08-10 09:21:57.7678+00,2026-07-24 22:35:57.666164+00
e7e6e5a8-dd01-485e-9202-ef9a21bf799f,72061,"CENTRO ESCOLAR CASERÍO CELINA RAMOS, CANTÓN PLATANARES",CUSCATLÁN,CUSCATLÁN  NORTE,SUCHITOTO,,,,"{72497780,72497780,72497780}",,f,,f,1038,2026-08-10 09:21:57.898103+00,2026-07-24 22:35:57.939696+00
c6ab7c3e-4aa9-4515-870f-907d6a56bf2c,72062,"COMPLEJO EDUCATIVO CASERÍO LOS ALMENDROS, CANTÓN EL ZAPOTE",CUSCATLÁN,CUSCATLÁN  NORTE,SUCHITOTO,,,,"{72594855,72594855,72594855}",,f,,f,1039,2026-08-10 09:21:57.898103+00,2026-07-24 22:35:57.939696+00
22f68be2-bfde-4c57-8c8b-93b89590ba98,72073,CENTRO ESCOLAR CANTÓN PEPEISHTENANGO,CUSCATLÁN,CUSCATLÁN  NORTE,SUCHITOTO,,,,"{72601319,72601319,72601319}",,f,,f,1047,2026-08-10 09:21:57.898103+00,2026-07-24 22:35:57.939696+00
84b9e55f-c05c-4baa-ae58-09da588742f5,72010,CENTRO ESCOLAR CANTÓN CONCEPCIÓN,CUSCATLÁN,CUSCATLÁN  SUR,EL CARMEN,,,,"{76000545,76000545}",,f,,f,1095,2026-08-10 09:21:57.898103+00,2026-07-24 22:35:57.939696+00
8e4384d6-b3cf-447f-96b1-37d34d4fe18d,10999,CENTRO ESCOLAR WALTER THILO DEININGER,LA LIBERTAD,LA LIBERTAD ESTE,ANTIGUO CUSCATLÁN,,,,"{77473558,77473558,77473558}",,f,,f,1351,2026-08-10 09:21:57.898103+00,2026-07-24 22:35:57.939696+00
29a139ab-0a7d-4128-9a30-75f648ce72d9,68203,"CENTRO ESCOLAR COMUNIDAD EL MILAGRO, FINCA EL PORVENIR",LA LIBERTAD,LA LIBERTAD ESTE,ANTIGUO CUSCATLÁN,,,,"{78037862,78037862,78037862}",,f,,f,1355,2026-08-10 09:21:57.898103+00,2026-07-24 22:35:57.939696+00
591f713e-2bf3-4802-9516-0a0389ed5c75,11063,CENTRO ESCOLAR CANTON OJOS DE AGUA,LA LIBERTAD,LA LIBERTAD ESTE,HUIZÚCAR,,,,"{79238735,79238735,79238735}",,f,,f,1357,2026-08-10 09:21:57.898103+00,2026-07-24 22:35:57.939696+00
a420b418-9fcc-4f5d-a5ba-1ddc03da6598,10120,CENTRO ESCOLAR DOCTOR SIXTO ALBERTO PADILLA,AHUACHAPÁN,AHUACHAPÁN SUR,JUJUTLA,,,,"{72416082,64606352,64606352}",,f,,f,211,2026-08-10 09:21:57.238686+00,2026-07-24 22:35:57.316281+00
45b1ba63-64f2-4eb6-bb79-de2950b1b3a5,10121,CENTRO ESCOLAR LEOPOLDO MAYEN TORRES,AHUACHAPÁN,AHUACHAPÁN SUR,JUJUTLA,,,,"{72399238,72399238,72399238}",,f,,f,212,2026-08-10 09:21:57.238686+00,2026-07-24 22:35:57.316281+00
32729021-55d2-42ff-b69d-2b8830fc865c,10122,CENTRO ESCOLAR CANTON SAN ANTONIO,AHUACHAPÁN,AHUACHAPÁN SUR,JUJUTLA,,,,"{78037331,75937823,78037331}",,f,,f,213,2026-08-10 09:21:57.238686+00,2026-07-24 22:35:57.316281+00
2deb8314-ee82-40a7-826c-c1ee2376a326,60001,"CENTRO ESCOLAR CASERÍO LOS NANCES, CANTÓN EL TIGRE",AHUACHAPÁN,AHUACHAPÁN CENTRO,AHUACHAPÁN,,,,"{78031670,78031670,78031670}",,f,,f,42,2026-08-10 09:21:57.238686+00,2026-07-24 22:35:57.316281+00
dba8e115-d493-45c1-bc6f-72b73cde0b2c,88001,CENTRO ESCOLAR CATÓLICO SAN JOSE,AHUACHAPÁN,AHUACHAPÁN CENTRO,AHUACHAPÁN,,,,"{72504818,72504818,72504818}",,f,,f,65,2026-08-10 09:21:57.238686+00,2026-07-24 22:35:57.316281+00
0ed6dc4a-17b8-4422-8169-8fd1a9f3dc6b,60013,CENTRO ESCOLAR DOCTOR MARCO TULIO MAGAÑA,AHUACHAPÁN,AHUACHAPÁN CENTRO,APANECA,,,,"{72491069,72491069,72491069}",,f,,f,71,2026-08-10 09:21:57.238686+00,2026-07-24 22:35:57.316281+00
225a0cdf-6504-4bab-8e63-4d4099a67684,10758,CENTRO ESCOLAR CANTON AGUA FRIA,CHALATENANGO,CHALATENANGO CENTRO,AGUA CALIENTE,,,,"{78031145,78031145,78031145}",,f,,f,550,2026-08-10 09:21:57.7678+00,2026-07-24 22:35:57.666164+00
a419690e-67ce-4689-9c74-7dbde3fd70ea,86218,"CENTRO ESCOLAR CASERÍO LOS SICAHUITES, CANTÓN TEOSINTE",CHALATENANGO,CHALATENANGO SUR,ARCATAO,,,,"{78523748,78523748,78523748}",,f,,f,794,2026-08-10 09:21:57.7678+00,2026-07-24 22:35:57.666164+00
0d40b886-1446-4e9f-b6d4-9d7929e77200,86362,CENTRO ESCOLAR CANTÓN EL SITIO,CHALATENANGO,CHALATENANGO SUR,ARCATAO,,,,"{72480418,72480418,72480418}",,f,,f,795,2026-08-10 09:21:57.7678+00,2026-07-24 22:35:57.666164+00
45300bfd-5378-42f5-9d41-9cdea035769a,68054,COMPLEJO EDUCATIVO CANTÓN SAN JUAN BUENA VISTA,LA LIBERTAD,LA LIBERTAD ESTE,HUIZÚCAR,,,,"{77479569,77479569,77479569}",,f,,f,1365,2026-08-10 09:21:57.898103+00,2026-07-24 22:35:57.939696+00
39b65633-b22d-4a6f-af61-28953a0c65a8,68055,CENTRO ESCOLAR CANTÓN TILAPA,LA LIBERTAD,LA LIBERTAD ESTE,HUIZÚCAR,,,,"{72274636,72274636}",,f,,f,1366,2026-08-10 09:21:57.898103+00,2026-07-24 22:35:57.939696+00
7f8acb29-7f61-4590-9902-dd9cfdb9b825,11110,CENTRO ESCOLAR PEDRO PABLO CASTILLO,LA LIBERTAD,LA LIBERTAD ESTE,NUEVO CUSCATLÁN,,,,"{79243023,79243023,79243023}",,f,,f,1370,2026-08-10 09:21:57.898103+00,2026-07-24 22:35:57.939696+00
